obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('105',)",3716913805,7,3.570549965,3742013811,3742013812,3716913805,0,internal_timestamp,75.53299713,1507925005,33.8105011,0,8.627799988,1026.593103,29,13,29,13,29,29,29,13,29,29,44.6355,-124.30293
"('106',)",3716913805,7,3.570559978,3742013811,3742013812,3716913805,0,internal_timestamp,75.53600311,1507925005,33.81060028,0,8.627799988,1026.593194,29,13,29,13,29,29,29,13,29,29,44.6355,-124.30293
"('107',)",3716913805,7,3.570569992,3742013811,3742013812,3716913805,0,internal_timestamp,75.53399658,1507925005,33.81069946,0,8.627799988,1026.593263,29,13,29,13,29,29,29,13,29,29,44.6355,-124.30293
"('108',)",3716913805,7,3.570569992,3742013811,3742013812,3716913805,0,internal_timestamp,75.53099823,1507925005,33.81069946,0,8.627799988,1026.593249,29,13,29,13,29,29,29,13,29,29,44.6355,-124.30293
"('109',)",3716913806,7,3.570569992,3742013811,3742013812,3716913806,0,internal_timestamp,75.53399658,1507925006,33.81079865,0,8.627799988,1026.59334,29,13,29,13,29,29,29,13,29,29,44.6355,-124.30293
"('110',)",3716913806,7,3.570580006,3742013811,3742013812,3716913806,0,internal_timestamp,75.53500366,1507925006,33.81079865,0,8.627799988,1026.593345,29,13,29,13,29,29,29,13,29,29,44.6355,-124.30293
"('111',)",3716913806,7,3.570580006,3742013811,3742013812,3716913806,0,internal_timestamp,75.53500366,1507925006,33.81079865,0,8.627799988,1026.593345,29,13,29,13,29,29,29,13,29,29,44.6355,-124.30293
"('112',)",3716913806,7,3.570580006,3742013811,3742013812,3716913806,0,internal_timestamp,75.53500366,1507925006,33.81090164,0,8.627699852,1026.593441,29,13,29,13,29,29,29,13,29,29,44.6355,-124.30293
"('113',)",3716913806,7,3.570569992,3742013811,3742013812,3716913806,0,internal_timestamp,75.53500366,1507925006,33.81090164,0,8.627599716,1026.593457,29,13,29,13,29,29,29,13,29,29,44.6355,-124.30293
"('114',)",3716913806,7,3.570569992,3742013811,3742013812,3716913806,0,internal_timestamp,75.53299713,1507925006,33.81090164,0,8.627599716,1026.593447,29,13,29,13,29,29,29,13,29,29,44.6355,-124.30293
"('115',)",3716913806,7,3.570559978,3742013811,3742013812,3716913806,0,internal_timestamp,75.53199768,1507925006,33.81090164,0,8.627599716,1026.593443,29,13,29,13,29,29,29,13,29,29,44.6355,-124.30293
"('116',)",3716913806,7,3.570569992,3742013811,3742013812,3716913806,0,internal_timestamp,75.53399658,1507925006,33.81079865,1,8.627599716,1026.593371,29,13,29,13,29,29,29,13,29,29,44.6355,-124.30293
"('117',)",3716913806,7,3.570569992,3742013811,3742013812,3716913806,0,internal_timestamp,75.53199768,1507925006,33.81079865,0,8.627699852,1026.593347,29,13,29,13,29,29,29,13,29,29,44.6355,-124.30293
"('118',)",3716913806,7,3.570569992,3742013811,3742013812,3716913806,0,internal_timestamp,75.52999878,1507925006,33.81090164,0,8.627699852,1026.593418,29,13,29,13,29,29,29,13,29,29,44.6355,-124.30293
"('119',)",3716913806,7,3.570559978,3742013811,3742013812,3716913806,0,internal_timestamp,75.52899933,1507925006,33.81090164,0,8.627599716,1026.593429,29,13,29,13,29,29,29,13,29,29,44.6355,-124.30293
"('120',)",3716913806,7,3.570569992,3742013811,3742013812,3716913806,0,internal_timestamp,75.52500153,1507925006,33.81100082,0,8.62749958,1026.593504,29,13,29,13,29,29,29,13,29,29,44.6355,-124.30293
"('121',)",3716913806,7,3.570569992,3742013811,3742013812,3716913806,0,internal_timestamp,75.52799988,1507925006,33.81110001,0,8.627400398,1026.593611,29,13,29,13,29,29,29,13,29,29,44.6355,-124.30293
"('122',)",3716913806,7,3.570569992,3742013811,3742013812,3716913806,0,internal_timestamp,75.52600098,1507925006,33.81119919,0,8.627300262,1026.593695,29,13,29,13,29,29,29,13,29,29,44.6355,-124.30293
